triplet_id,participation,task,trial,stim1_name,stim2_name,stim3_name,choice,response_time,catch_trial_flag,token,survey_code
27779,equipped-pheasant,set1,20,12,230,87,12,3.725,False,x12,9001.0
27781,equipped-pheasant,set2,1,24,169,236,169,18.974,False,x12,9001.0
27783,equipped-pheasant,set2,3,65,51,172,51,10.551,False,x12,9001.0
27784,equipped-pheasant,set2,4,81,67,187,81,74.6,False,x12,9001.0
27786,equipped-pheasant,set2,6,33,139,111,33,13.111,False,x12,9001.0
27788,equipped-pheasant,set2,8,0,218,196,196,20.365,False,x12,9001.0
27791,equipped-pheasant,set2,11,227,156,118,118,14.709,False,x12,9001.0
27792,equipped-pheasant,set2,12,2,51,109,2,7.681,False,x12,9001.0
27794,equipped-pheasant,set2,14,224,10,111,111,9.624,False,x12,9001.0
27796,equipped-pheasant,set2,16,11,139,247,247,96.911,False,x12,9001.0
27799,equipped-pheasant,set2,19,186,210,122,186,5.396,False,x12,9001.0
27800,equipped-pheasant,set2,20,216,133,182,182,10.143,False,x12,9001.0
27801,equipped-pheasant,set3,0,160,196,230,230,5.739,False,x12,9001.0
27804,equipped-pheasant,set3,3,112,73,99,112,4.863,False,x12,9001.0
27805,equipped-pheasant,set3,4,66,220,85,220,14.827,False,x12,9001.0
27806,equipped-pheasant,set3,5,41,228,49,41,4.907,False,x12,9001.0
27808,equipped-pheasant,set3,7,49,68,87,68,4.606,False,x12,9001.0
27810,equipped-pheasant,set3,9,49,179,12,49,4.619,False,x12,9001.0
27811,equipped-pheasant,set3,10,122,115,195,195,3.839,False,x12,9001.0
27812,equipped-pheasant,set3,11,32,178,207,178,9.842,False,x12,9001.0
27814,equipped-pheasant,set3,13,33,115,241,115,6.954,False,x12,9001.0
27815,equipped-pheasant,set3,14,18,133,182,133,12.993,False,x12,9001.0
27817,equipped-pheasant,set3,16,240,33,122,33,6.415,False,x12,9001.0
27823,equipped-pheasant,set4,1,144,113,150,150,74.729,False,x12,9001.0
27825,equipped-pheasant,set4,3,32,178,128,178,6.619,False,x12,9001.0
27826,equipped-pheasant,set4,4,33,164,207,164,15.455,False,x12,9001.0
27829,equipped-pheasant,set4,7,216,177,235,177,13.9,False,x12,9001.0
27831,equipped-pheasant,set4,9,33,217,57,57,3.059,False,x12,9001.0
27832,equipped-pheasant,set4,10,177,164,237,164,5.454,False,x12,9001.0
27834,equipped-pheasant,set4,12,195,116,135,135,136.696,False,x12,9001.0
27839,equipped-pheasant,set4,17,203,30,95,30,5.306,False,x12,9001.0
27842,equipped-pheasant,set4,20,65,122,228,228,8.316,False,x12,9001.0
27844,equipped-pheasant,set5,1,128,146,180,146,9.74,False,x12,9001.0
27847,equipped-pheasant,set5,4,72,4,36,36,16.011,False,x12,9001.0
27852,equipped-pheasant,set5,9,9,10,220,220,5.64,False,x12,9001.0
27854,equipped-pheasant,set5,11,64,236,47,236,10.337,False,x12,9001.0
27855,equipped-pheasant,set5,12,92,236,143,92,23.299,False,x12,9001.0
27857,equipped-pheasant,set5,14,72,50,69,72,12.608,False,x12,9001.0
27860,equipped-pheasant,set5,17,217,34,106,106,6.034,False,x12,9001.0
27861,equipped-pheasant,set5,18,208,116,71,71,55.262,False,x12,9001.0
27862,equipped-pheasant,set5,19,178,51,86,51,39.908,False,x12,9001.0
27863,equipped-pheasant,set5,20,152,1,38,1,9.254,False,x12,9001.0
27866,equipped-pheasant,set6,2,115,116,22,22,5.143,False,x12,9001.0
27872,equipped-pheasant,set6,8,218,19,85,19,6.349,False,x12,9001.0
27874,equipped-pheasant,set6,10,160,210,182,160,5.979,False,x12,9001.0
27877,equipped-pheasant,set6,13,225,132,159,132,5.026,False,x12,9001.0
27879,equipped-pheasant,set6,15,128,133,158,128,6.45,False,x12,9001.0
27883,equipped-pheasant,set6,19,249,43,150,249,4.263,False,x12,9001.0
27885,equipped-pheasant,set7,0,143,177,95,95,8.177,False,x12,9001.0
27887,equipped-pheasant,set7,2,216,248,239,216,10.546,False,x12,9001.0
27888,equipped-pheasant,set7,3,183,230,39,230,10.851,False,x12,9001.0
27892,equipped-pheasant,set7,7,200,217,45,200,34.176,False,x12,9001.0
27893,equipped-pheasant,set7,8,76,125,175,125,9.949,False,x12,9001.0
27897,equipped-pheasant,set7,12,137,162,85,85,13.829,False,x12,9001.0
27900,equipped-pheasant,set7,15,248,150,79,79,4.212,False,x12,9001.0
27904,equipped-pheasant,set7,19,80,171,68,68,17.651,False,x12,9001.0
27906,equipped-pheasant,set8,0,100,22,111,100,11.065,False,x12,9001.0
27907,equipped-pheasant,set8,1,197,174,7,197,20.621,False,x12,9001.0
27909,equipped-pheasant,set8,3,149,14,183,149,52.636,False,x12,9001.0
27910,equipped-pheasant,set8,4,246,142,7,142,3.598,False,x12,9001.0
27911,equipped-pheasant,set8,5,115,187,78,187,6.08,False,x12,9001.0
27912,equipped-pheasant,set8,6,241,58,219,58,6.775,False,x12,9001.0
27913,equipped-pheasant,set8,7,97,2,86,2,78.877,False,x12,9001.0
27915,equipped-pheasant,set8,9,154,211,132,154,22.452,False,x12,9001.0
27917,equipped-pheasant,set8,11,73,82,189,73,6.371,False,x12,9001.0
27918,equipped-pheasant,set8,12,112,165,38,112,4.067,False,x12,9001.0
27922,equipped-pheasant,set8,16,156,52,126,156,5.175,False,x12,9001.0
27923,equipped-pheasant,set8,17,200,230,71,230,8.993,False,x12,9001.0
27925,equipped-pheasant,set8,19,130,196,188,196,3.295,False,x12,9001.0
27926,equipped-pheasant,set8,20,232,106,29,232,3.519,False,x12,9001.0
27928,equipped-pheasant,set9,1,41,173,94,41,4.112,False,x12,9001.0
27929,equipped-pheasant,set9,2,8,14,30,8,2.807,False,x12,9001.0
27931,equipped-pheasant,set9,4,242,211,143,211,4.57,False,x12,9001.0
27932,equipped-pheasant,set9,5,10,52,66,66,2.508,False,x12,9001.0
27936,equipped-pheasant,set9,9,104,188,247,104,52.016,False,x12,9001.0
27937,equipped-pheasant,set9,10,225,249,47,47,23.677,False,x12,9001.0
27941,equipped-pheasant,set9,14,147,85,86,86,2.554,False,x12,9001.0
27944,equipped-pheasant,set9,17,144,141,247,141,4.017,False,x12,9001.0
27945,equipped-pheasant,set9,18,96,92,112,96,3.041,False,x12,9001.0
27946,equipped-pheasant,set9,19,122,234,149,149,4.054,False,x12,9001.0
27947,equipped-pheasant,set9,20,247,59,111,59,3.025,False,x12,9001.0
27948,equipped-pheasant,set10,0,16,12,95,12,5.693,False,x12,9001.0
27950,equipped-pheasant,set10,2,121,223,15,121,2.969,False,x12,9001.0
27953,equipped-pheasant,set10,5,72,122,207,207,6.928,False,x12,9001.0
27954,equipped-pheasant,set10,6,205,110,223,205,27.037,False,x12,9001.0
27961,equipped-pheasant,set10,13,242,156,95,95,32.266,False,x12,9001.0
27963,equipped-pheasant,set10,15,16,97,144,144,37.568,False,x12,9001.0
27964,equipped-pheasant,set10,16,24,58,195,24,3.537,False,x12,9001.0
27965,equipped-pheasant,set10,17,216,249,174,249,2.658,False,x12,9001.0
27967,equipped-pheasant,set10,19,40,137,165,165,10.998,False,x12,9001.0
27969,equipped-pheasant,set11,0,234,51,12,51,8.45,False,x12,9001.0
27973,equipped-pheasant,set11,4,169,57,27,27,3.058,False,x12,9001.0
27974,equipped-pheasant,set11,5,178,106,86,178,2.541,False,x12,9001.0
27975,equipped-pheasant,set11,6,112,9,177,177,2.698,False,x12,9001.0
27976,equipped-pheasant,set11,7,140,125,38,125,2.651,False,x12,9001.0
27980,equipped-pheasant,set11,11,81,44,97,81,3.156,False,x12,9001.0
27982,equipped-pheasant,set11,13,191,241,87,191,4.932,False,x12,9001.0
27986,equipped-pheasant,set11,17,218,212,164,212,3.388,False,x12,9001.0
27987,equipped-pheasant,set11,18,234,230,47,234,3.047,False,x12,9001.0
27990,misty-possum,set1,0,0,160,135,135,5.28,False,x13,8495.0
27993,misty-possum,set1,3,200,214,207,207,8.435,False,x13,8495.0
27996,misty-possum,set1,6,24,79,63,24,4.992,False,x13,8495.0
27998,misty-possum,set1,8,33,178,125,125,8.419,False,x13,8495.0
27999,misty-possum,set1,9,187,140,110,187,9.603,False,x13,8495.0
28000,misty-possum,set1,10,81,65,182,182,3.416,False,x13,8495.0
28001,misty-possum,set1,11,0,131,205,131,7.109,False,x13,8495.0
28002,misty-possum,set1,12,225,186,227,227,10.489,False,x13,8495.0
28003,misty-possum,set1,13,186,164,7,186,11.294,False,x13,8495.0
28004,misty-possum,set1,14,186,164,7,186,11.682,False,x13,8495.0
28005,misty-possum,set1,15,208,132,86,208,5.896,False,x13,8495.0
28008,misty-possum,set1,18,128,74,52,74,5.334,False,x13,8495.0
28010,misty-possum,set1,20,64,172,191,64,6.074,False,x13,8495.0
28011,misty-possum,set2,0,226,131,102,226,4.698,False,x13,8495.0
28016,misty-possum,set2,5,244,245,247,245,7.017,False,x13,8495.0
28017,misty-possum,set2,6,65,174,87,87,4.204,False,x13,8495.0
28018,misty-possum,set2,7,152,27,228,228,3.829,False,x13,8495.0
28021,misty-possum,set2,10,130,115,243,243,2.995,False,x13,8495.0
28022,misty-possum,set2,11,122,166,78,166,9.651,False,x13,8495.0
28024,misty-possum,set2,13,81,65,207,207,3.052,False,x13,8495.0
28026,misty-possum,set2,15,183,162,87,183,2.66,False,x13,8495.0
28028,misty-possum,set2,17,144,214,54,214,3.005,False,x13,8495.0
28029,misty-possum,set2,18,137,66,130,66,10.04,False,x13,8495.0
28030,misty-possum,set2,19,200,121,23,23,3.676,False,x13,8495.0
28032,misty-possum,set3,0,178,52,29,29,5.336,False,x13,8495.0
28034,misty-possum,set3,2,40,33,68,68,3.573,False,x13,8495.0
28036,misty-possum,set3,4,143,113,111,111,3.067,False,x13,8495.0
28038,misty-possum,set3,6,178,20,77,178,8.552,False,x13,8495.0
28039,misty-possum,set3,7,116,133,111,111,4.351,False,x13,8495.0
28040,misty-possum,set3,8,121,5,103,5,4.007,False,x13,8495.0
28041,misty-possum,set3,9,27,108,244,244,3.202,False,x13,8495.0
28043,misty-possum,set3,11,24,149,39,24,5.21,False,x13,8495.0
28045,misty-possum,set3,13,160,105,238,105,2.972,False,x13,8495.0
28046,misty-possum,set3,14,208,131,196,131,5.032,False,x13,8495.0
28048,misty-possum,set3,16,186,203,149,149,2.569,False,x13,8495.0
28049,misty-possum,set3,17,128,18,69,69,2.878,False,x13,8495.0
28051,misty-possum,set3,19,203,244,219,244,3.163,False,x13,8495.0
28055,misty-possum,set4,2,99,218,11,99,6.006,False,x13,8495.0
28057,misty-possum,set4,4,123,164,38,123,4.008,False,x13,8495.0
28058,misty-possum,set4,5,57,211,181,57,7.113,False,x13,8495.0
28060,misty-possum,set4,7,32,121,232,232,3.369,False,x13,8495.0
28062,misty-possum,set4,9,133,78,149,149,4.928,False,x13,8495.0
28063,misty-possum,set4,10,152,67,36,152,6.96,False,x13,8495.0
28068,misty-possum,set4,15,0,97,137,0,3.665,False,x13,8495.0
28072,misty-possum,set4,19,24,67,141,24,5.614,False,x13,8495.0
28073,misty-possum,set4,20,1,54,159,1,3.254,False,x13,8495.0
28074,misty-possum,set5,0,152,228,119,228,5.573,False,x13,8495.0
28075,misty-possum,set5,1,215,239,111,111,4.421,False,x13,8495.0
28080,misty-possum,set5,6,152,170,179,152,5.018,False,x13,8495.0
28081,misty-possum,set5,7,50,59,175,50,5.364,False,x13,8495.0
28083,misty-possum,set5,9,80,169,158,169,4.487,False,x13,8495.0
28084,misty-possum,set5,10,64,9,158,158,4.266,False,x13,8495.0
28085,misty-possum,set5,11,225,226,228,226,3.414,False,x13,8495.0
28087,misty-possum,set5,13,104,66,237,237,5.424,False,x13,8495.0
28090,misty-possum,set5,16,120,240,179,240,5.559,False,x13,8495.0
28091,misty-possum,set5,17,208,218,231,231,12.663,False,x13,8495.0
28092,misty-possum,set5,18,43,157,150,43,5.002,False,x13,8495.0
28093,misty-possum,set5,19,80,33,173,80,4.075,False,x13,8495.0
28098,misty-possum,set6,3,80,165,94,80,5.625,False,x13,8495.0
28099,misty-possum,set6,4,73,179,230,230,4.635,False,x13,8495.0
28100,misty-possum,set6,5,154,68,189,68,3.286,False,x13,8495.0
28102,misty-possum,set6,7,1,214,119,1,5.551,False,x13,8495.0
28103,misty-possum,set6,8,10,219,34,34,2.216,False,x13,8495.0
28108,misty-possum,set6,13,190,149,157,149,4.841,False,x13,8495.0
28109,misty-possum,set6,14,178,211,196,196,6.153,False,x13,8495.0
28111,misty-possum,set6,16,72,58,223,223,6.354,False,x13,8495.0
28112,misty-possum,set6,17,249,100,14,249,5.969,False,x13,8495.0
28113,misty-possum,set6,18,8,70,191,70,4.086,False,x13,8495.0
28115,misty-possum,set6,20,239,109,223,223,4.603,False,x13,8495.0
28116,misty-possum,set7,0,4,190,54,54,26.432,False,x13,8495.0
28118,misty-possum,set7,2,202,212,92,202,3.885,False,x13,8495.0
28123,misty-possum,set7,7,18,38,215,38,2.899,False,x13,8495.0
28124,misty-possum,set7,8,205,147,149,205,3.812,False,x13,8495.0
28126,misty-possum,set7,10,16,73,212,212,5.317,False,x13,8495.0
28127,misty-possum,set7,11,8,76,165,8,4.167,False,x13,8495.0
28129,misty-possum,set7,13,57,222,94,57,3.235,False,x13,8495.0
28130,misty-possum,set7,14,157,126,223,223,4.999,False,x13,8495.0
28134,misty-possum,set7,18,80,133,230,230,3.619,False,x13,8495.0
28136,misty-possum,set7,20,152,115,179,152,4.949,False,x13,8495.0
28137,misty-possum,set8,0,216,178,247,247,13.229,False,x13,8495.0
28139,misty-possum,set8,2,57,249,77,77,2.581,False,x13,8495.0
28140,misty-possum,set8,3,217,132,191,132,3.807,False,x13,8495.0
28142,misty-possum,set8,5,136,137,133,137,6.48,False,x13,8495.0
28145,misty-possum,set8,8,16,196,143,143,3.805,False,x13,8495.0
28147,misty-possum,set8,10,8,234,141,8,8.183,False,x13,8495.0
28151,misty-possum,set8,14,136,121,245,136,4.1,False,x13,8495.0
28152,misty-possum,set8,15,160,232,226,160,6.22,False,x13,8495.0
28156,misty-possum,set8,19,140,237,79,140,5.949,False,x13,8495.0
28157,misty-possum,set8,20,194,35,188,188,9.101,False,x13,8495.0
28159,misty-possum,set9,1,130,141,146,146,5.467,False,x13,8495.0
28162,misty-possum,set9,4,232,157,142,232,5.907,False,x13,8495.0
28163,misty-possum,set9,5,241,66,190,241,4.793,False,x13,8495.0
28165,misty-possum,set9,7,96,4,239,96,5.405,False,x13,8495.0
28168,misty-possum,set9,10,170,5,118,118,14.734,False,x13,8495.0
28169,misty-possum,set9,11,100,35,44,44,3.536,False,x13,8495.0
28171,misty-possum,set9,13,203,182,39,39,3.463,False,x13,8495.0
28172,misty-possum,set9,14,194,58,36,36,2.795,False,x13,8495.0
28174,misty-possum,set9,16,188,123,131,131,3.727,False,x13,8495.0
28176,misty-possum,set9,18,97,157,231,157,3.705,False,x13,8495.0
28177,misty-possum,set9,19,197,235,109,109,3.748,False,x13,8495.0
28178,misty-possum,set9,20,155,30,223,30,2.709,False,x13,8495.0
28179,misty-possum,set10,0,214,182,175,182,3.114,False,x13,8495.0
28180,misty-possum,set10,1,248,33,205,205,3.58,False,x13,8495.0
28181,misty-possum,set10,2,72,190,15,72,4.943,False,x13,8495.0
28182,misty-possum,set10,3,123,54,47,47,4.388,False,x13,8495.0
28184,misty-possum,set10,5,226,165,38,165,5.207,False,x13,8495.0
28185,misty-possum,set10,6,24,187,166,166,4.292,False,x13,8495.0
28190,misty-possum,set10,11,146,109,86,109,25.601,False,x13,8495.0
28192,misty-possum,set10,13,35,220,165,220,2.924,False,x13,8495.0
28193,misty-possum,set10,14,27,140,47,27,7.59,False,x13,8495.0
28196,misty-possum,set10,17,16,205,95,205,2.351,False,x13,8495.0
28198,misty-possum,set10,19,159,175,95,159,2.361,False,x13,8495.0
28200,misty-possum,set11,0,200,203,174,200,5.071,False,x13,8495.0
28201,misty-possum,set11,1,121,59,95,121,4.048,False,x13,8495.0
28202,misty-possum,set11,2,8,133,143,133,5.066,False,x13,8495.0
28203,misty-possum,set11,3,16,82,245,16,3.712,False,x13,8495.0
28205,misty-possum,set11,5,129,235,116,235,10.76,False,x13,8495.0
28206,misty-possum,set11,6,122,171,213,171,3.04,False,x13,8495.0
28208,misty-possum,set11,8,8,149,222,149,6.292,False,x13,8495.0
28213,misty-possum,set11,13,218,162,86,162,4.716,False,x13,8495.0
28217,misty-possum,set11,17,104,227,221,221,5.72,False,x13,8495.0
28224,modest-dolphin,set1,3,191,147,183,191,23.332,False,x14,9788.0
28225,modest-dolphin,set1,4,100,219,76,100,11.433,False,x14,9788.0
28226,modest-dolphin,set1,5,177,12,238,177,10.833,False,x14,9788.0
28227,modest-dolphin,set1,6,208,243,222,222,6.765,False,x14,9788.0
28228,modest-dolphin,set1,7,10,59,124,59,11.386,False,x14,9788.0
28229,modest-dolphin,set1,8,178,124,71,124,8.813,False,x14,9788.0
28232,modest-dolphin,set1,11,24,118,22,24,4.898,False,x14,9788.0
28233,modest-dolphin,set1,12,150,164,54,54,5.733,False,x14,9788.0
28235,modest-dolphin,set1,14,169,29,126,29,8.531,False,x14,9788.0
28236,modest-dolphin,set1,15,49,226,187,226,5.485,False,x14,9788.0
28238,modest-dolphin,set1,17,123,115,45,115,3.682,False,x14,9788.0
28242,modest-dolphin,set2,0,249,59,230,59,51541.459,False,x14,9788.0
28244,modest-dolphin,set2,2,32,137,182,182,38.533,False,x14,9788.0
28245,modest-dolphin,set2,3,105,109,157,105,5.856,False,x14,9788.0
28246,modest-dolphin,set2,4,140,172,20,20,22.806,False,x14,9788.0
28247,modest-dolphin,set2,5,137,123,71,71,184.638,False,x14,9788.0
28249,modest-dolphin,set2,7,10,181,183,181,6.965,False,x14,9788.0
28251,modest-dolphin,set2,9,219,36,213,219,12.266,False,x14,9788.0
28253,modest-dolphin,set2,11,8,241,172,241,7.932,False,x14,9788.0
28254,modest-dolphin,set2,12,119,62,39,39,7.198,False,x14,9788.0
28255,modest-dolphin,set2,13,120,225,54,120,12.599,False,x14,9788.0
28257,modest-dolphin,set2,15,70,125,38,38,5.564,False,x14,9788.0
28258,modest-dolphin,set2,16,105,129,116,116,2.981,False,x14,9788.0
28260,modest-dolphin,set2,18,211,132,141,132,15.232,False,x14,9788.0
28263,modest-dolphin,set3,0,50,85,95,85,5.182,False,x14,9788.0
28264,modest-dolphin,set3,1,186,164,68,186,6.349,False,x14,9788.0
28265,modest-dolphin,set3,2,123,204,203,204,4.298,False,x14,9788.0
28266,modest-dolphin,set3,3,137,122,91,122,9.416,False,x14,9788.0
28271,modest-dolphin,set3,8,16,40,227,16,8.648,False,x14,9788.0
28272,modest-dolphin,set3,9,181,182,159,182,10.249,False,x14,9788.0
28273,modest-dolphin,set3,10,104,97,115,104,5.332,False,x14,9788.0
28274,modest-dolphin,set3,11,160,33,124,124,4.147,False,x14,9788.0
28275,modest-dolphin,set3,12,136,65,211,136,3.731,False,x14,9788.0
28276,modest-dolphin,set3,13,128,218,13,13,3.197,False,x14,9788.0
28279,modest-dolphin,set3,16,8,80,165,80,7.982,False,x14,9788.0
28280,modest-dolphin,set3,17,34,188,63,34,5.533,False,x14,9788.0
28282,modest-dolphin,set3,19,113,45,126,113,11.365,False,x14,9788.0
28284,modest-dolphin,set4,0,41,18,12,12,4.658,False,x14,9788.0
28287,modest-dolphin,set4,3,96,189,102,96,2.998,False,x14,9788.0
28288,modest-dolphin,set4,4,40,232,128,128,5.049,False,x14,9788.0
28290,modest-dolphin,set4,6,41,246,57,57,4.933,False,x14,9788.0
28294,modest-dolphin,set4,10,64,112,69,69,12.416,False,x14,9788.0
28296,modest-dolphin,set4,12,9,140,150,150,4.781,False,x14,9788.0
28297,modest-dolphin,set4,13,225,220,76,225,5.299,False,x14,9788.0
28298,modest-dolphin,set4,14,152,202,170,152,8.182,False,x14,9788.0
28301,modest-dolphin,set4,17,32,4,216,216,8.298,False,x14,9788.0
28302,modest-dolphin,set4,18,1,210,203,203,5.982,False,x14,9788.0
28303,modest-dolphin,set4,19,51,171,135,135,9.249,False,x14,9788.0
28304,modest-dolphin,set4,20,170,180,68,68,9.316,False,x14,9788.0
28305,modest-dolphin,set5,0,72,154,86,72,15.052,False,x14,9788.0
28306,modest-dolphin,set5,1,225,35,63,35,27.97,False,x14,9788.0
28307,modest-dolphin,set5,2,106,242,108,106,11.231,False,x14,9788.0
28311,modest-dolphin,set5,6,41,123,197,197,6.782,False,x14,9788.0
28317,modest-dolphin,set5,12,200,122,71,200,18.147,False,x14,9788.0
28318,modest-dolphin,set5,13,58,220,164,220,19.782,False,x14,9788.0
28320,modest-dolphin,set5,15,45,222,246,222,23.552,False,x14,9788.0
28321,modest-dolphin,set5,16,97,249,103,249,15.044,False,x14,9788.0
28323,modest-dolphin,set5,18,121,214,175,121,7.898,False,x14,9788.0
28324,modest-dolphin,set5,19,41,69,29,69,4.265,False,x14,9788.0
28326,modest-dolphin,set6,0,231,123,175,123,7.045,False,x14,9788.0
28330,modest-dolphin,set6,4,2,139,92,2,10.65,False,x14,9788.0
28332,modest-dolphin,set6,6,224,1,180,224,10.97,False,x14,9788.0
28336,modest-dolphin,set6,10,16,103,79,103,4.116,False,x14,9788.0
28337,modest-dolphin,set6,11,96,159,23,96,4.283,False,x14,9788.0
28338,modest-dolphin,set6,12,234,100,14,234,5.764,False,x14,9788.0
28339,modest-dolphin,set6,13,0,59,135,135,19.265,False,x14,9788.0
28340,modest-dolphin,set6,14,81,73,246,73,3.431,False,x14,9788.0
28341,modest-dolphin,set6,15,156,116,249,156,6.015,False,x14,9788.0
28343,modest-dolphin,set6,17,195,172,222,222,8.515,False,x14,9788.0
28348,modest-dolphin,set7,1,1,235,197,235,3.517,False,x14,9788.0
28349,modest-dolphin,set7,2,227,69,71,69,3.298,False,x14,9788.0
28350,modest-dolphin,set7,3,202,35,108,35,3.898,False,x14,9788.0
28351,modest-dolphin,set7,4,123,204,62,204,3.115,False,x14,9788.0
28352,modest-dolphin,set7,5,10,227,212,227,4.133,False,x14,9788.0
28353,modest-dolphin,set7,6,216,4,214,214,5.797,False,x14,9788.0
28356,modest-dolphin,set7,9,150,118,231,118,5.532,False,x14,9788.0
28359,modest-dolphin,set7,12,34,172,130,34,4.413,False,x14,9788.0
28360,modest-dolphin,set7,13,169,166,103,169,4.131,False,x14,9788.0
28364,modest-dolphin,set7,17,35,246,39,35,4.397,False,x14,9788.0
28365,modest-dolphin,set7,18,113,171,5,5,28.05,False,x14,9788.0
28367,modest-dolphin,set7,20,160,225,38,38,4.083,False,x14,9788.0
28368,modest-dolphin,set8,0,78,169,14,78,9.142,False,x14,9788.0
28371,modest-dolphin,set8,3,212,173,181,181,3.698,False,x14,9788.0
28375,modest-dolphin,set8,7,128,49,19,49,27.23,False,x14,9788.0
28377,modest-dolphin,set8,9,16,225,30,16,5.232,False,x14,9788.0
28378,modest-dolphin,set8,10,208,2,79,208,14.383,False,x14,9788.0
28379,modest-dolphin,set8,11,212,150,159,150,14.249,False,x14,9788.0
28380,modest-dolphin,set8,12,2,118,78,78,29.617,False,x14,9788.0
28384,modest-dolphin,set8,16,129,137,206,206,15.699,False,x14,9788.0
28385,modest-dolphin,set8,17,218,220,215,218,31.1,False,x14,9788.0
28386,modest-dolphin,set8,18,249,106,172,106,4.449,False,x14,9788.0
28387,modest-dolphin,set8,19,196,109,30,109,7.831,False,x14,9788.0
